"SA_Bundesland(AT)","SA_Datum","Sum(SA_Nächtigungen)","Month","Year","Sesson"
"Salzburg","2004-05-01",909463,5,2004,"Sommer_Neben"
"Salzburg","2004-06-01",1375542,6,2004,"Sommer_Neben"
"Salzburg","2004-07-01",2249632,7,2004,"Sommer_Haupt"
"Salzburg","2004-08-01",2906928,8,2004,"Sommer_Haupt"
"Salzburg","2004-09-01",1378072,9,2004,"Sommer_Neben"
"Salzburg","2004-10-01",732710,10,2004,"Übergang"
"Salzburg","2004-11-01",386278,11,2004,"Übergang"
"Salzburg","2004-12-01",1666973,12,2004,"Winter_Haupt"
"Salzburg","2005-01-01",3273425,1,2005,"Winter_Haupt"
"Salzburg","2005-02-01",3701727,2,2005,"Winter_Haupt"
"Salzburg","2005-03-01",3444955,3,2005,"Winter_Haupt"
"Salzburg","2005-04-01",773257,4,2005,"Übergang"
"Salzburg","2005-05-01",923074,5,2005,"Sommer_Neben"
"Salzburg","2005-06-01",1246113,6,2005,"Sommer_Neben"
"Salzburg","2005-07-01",2294340,7,2005,"Sommer_Haupt"
"Salzburg","2005-08-01",2826452,8,2005,"Sommer_Haupt"
"Salzburg","2005-09-01",1385170,9,2005,"Sommer_Neben"
"Salzburg","2005-10-01",777388,10,2005,"Übergang"
"Salzburg","2005-11-01",391433,11,2005,"Übergang"
"Salzburg","2005-12-01",1790291,12,2005,"Winter_Haupt"
"Salzburg","2006-01-01",3293084,1,2006,"Winter_Haupt"
"Salzburg","2006-02-01",3842571,2,2006,"Winter_Haupt"
"Salzburg","2006-03-01",2915916,3,2006,"Winter_Haupt"
"Salzburg","2006-04-01",1308743,4,2006,"Übergang"
"Salzburg","2006-05-01",845632,5,2006,"Sommer_Neben"
"Salzburg","2006-06-01",1389342,6,2006,"Sommer_Neben"
"Salzburg","2006-07-01",2384655,7,2006,"Sommer_Haupt"
"Salzburg","2006-08-01",2657926,8,2006,"Sommer_Haupt"
"Salzburg","2006-09-01",1489815,9,2006,"Sommer_Neben"
"Salzburg","2006-10-01",842033,10,2006,"Übergang"
"Salzburg","2006-11-01",423089,11,2006,"Übergang"
"Salzburg","2006-12-01",1880070,12,2006,"Winter_Haupt"
"Salzburg","2007-01-01",3219897,1,2007,"Winter_Haupt"
"Salzburg","2007-02-01",3866765,2,2007,"Winter_Haupt"
"Salzburg","2007-03-01",2696669,3,2007,"Winter_Haupt"
"Salzburg","2007-04-01",1289102,4,2007,"Übergang"
"Salzburg","2007-05-01",873460,5,2007,"Sommer_Neben"
"Salzburg","2007-06-01",1431425,6,2007,"Sommer_Neben"
"Salzburg","2007-07-01",2499670,7,2007,"Sommer_Haupt"
"Salzburg","2007-08-01",2753260,8,2007,"Sommer_Haupt"
"Salzburg","2007-09-01",1440924,9,2007,"Sommer_Neben"
"Salzburg","2007-10-01",857010,10,2007,"Übergang"
"Salzburg","2007-11-01",471733,11,2007,"Übergang"
"Salzburg","2007-12-01",2040428,12,2007,"Winter_Haupt"
"Salzburg","2008-01-01",3328255,1,2008,"Winter_Haupt"
"Salzburg","2008-02-01",4152457,2,2008,"Winter_Haupt"
"Salzburg","2008-03-01",3481817,3,2008,"Winter_Haupt"
"Salzburg","2008-04-01",739753,4,2008,"Übergang"
"Salzburg","2008-05-01",1049984,5,2008,"Sommer_Neben"
"Salzburg","2008-06-01",1381206,6,2008,"Sommer_Neben"
"Salzburg","2008-07-01",2630262,7,2008,"Sommer_Haupt"
"Salzburg","2008-08-01",2779426,8,2008,"Sommer_Haupt"
"Salzburg","2008-09-01",1399520,9,2008,"Sommer_Neben"
"Salzburg","2008-10-01",857953,10,2008,"Übergang"
"Salzburg","2008-11-01",455045,11,2008,"Übergang"
"Salzburg","2008-12-01",2282646,12,2008,"Winter_Haupt"
"Salzburg","2009-01-01",3387602,1,2009,"Winter_Haupt"
"Salzburg","2009-02-01",3935828,2,2009,"Winter_Haupt"
"Salzburg","2009-03-01",2493874,3,2009,"Winter_Haupt"
"Salzburg","2009-04-01",1379981,4,2009,"Übergang"
"Salzburg","2009-05-01",875955,5,2009,"Sommer_Neben"
"Salzburg","2009-06-01",1357653,6,2009,"Sommer_Neben"
"Salzburg","2009-07-01",2532092,7,2009,"Sommer_Haupt"
"Salzburg","2009-08-01",2851106,8,2009,"Sommer_Haupt"
"Salzburg","2009-09-01",1427330,9,2009,"Sommer_Neben"
"Salzburg","2009-10-01",831800,10,2009,"Übergang"
"Salzburg","2009-11-01",462330,11,2009,"Übergang"
"Salzburg","2009-12-01",2204741,12,2009,"Winter_Haupt"
"Salzburg","2010-01-01",3340716,1,2010,"Winter_Haupt"
"Salzburg","2010-02-01",3851208,2,2010,"Winter_Haupt"
"Salzburg","2010-03-01",2844677,3,2010,"Winter_Haupt"
"Salzburg","2010-04-01",1113787,4,2010,"Übergang"
"Salzburg","2010-05-01",938147,5,2010,"Sommer_Neben"
"Salzburg","2010-06-01",1339201,6,2010,"Sommer_Neben"
"Salzburg","2010-07-01",2651302,7,2010,"Sommer_Haupt"
"Salzburg","2010-08-01",2881559,8,2010,"Sommer_Haupt"
"Salzburg","2010-09-01",1493468,9,2010,"Sommer_Neben"
"Salzburg","2010-10-01",871489,10,2010,"Übergang"
"Salzburg","2010-11-01",489337,11,2010,"Übergang"
"Salzburg","2010-12-01",2071045,12,2010,"Winter_Haupt"
"Salzburg","2011-01-01",3490634,1,2011,"Winter_Haupt"
"Salzburg","2011-02-01",3656104,2,2011,"Winter_Haupt"
"Salzburg","2011-03-01",2910272,3,2011,"Winter_Haupt"
"Salzburg","2011-04-01",962137,4,2011,"Übergang"
"Salzburg","2011-05-01",787523,5,2011,"Sommer_Neben"
"Salzburg","2011-06-01",1586611,6,2011,"Sommer_Neben"
"Salzburg","2011-07-01",2677689,7,2011,"Sommer_Haupt"
"Salzburg","2011-08-01",2990592,8,2011,"Sommer_Haupt"
"Salzburg","2011-09-01",1524081,9,2011,"Sommer_Neben"
"Salzburg","2011-10-01",883271,10,2011,"Übergang"
"Salzburg","2011-11-01",495442,11,2011,"Übergang"
"Salzburg","2011-12-01",1985558,12,2011,"Winter_Haupt"
"Salzburg","2012-01-01",3557585,1,2012,"Winter_Haupt"
"Salzburg","2012-02-01",4102829,2,2012,"Winter_Haupt"
"Salzburg","2012-03-01",2673045,3,2012,"Winter_Haupt"
"Salzburg","2012-04-01",1250408,4,2012,"Übergang"
"Salzburg","2012-05-01",992147,5,2012,"Sommer_Neben"
"Salzburg","2012-06-01",1555361,6,2012,"Sommer_Neben"
"Salzburg","2012-07-01",2741264,7,2012,"Sommer_Haupt"
"Salzburg","2012-08-01",3121716,8,2012,"Sommer_Haupt"
"Salzburg","2012-09-01",1598121,9,2012,"Sommer_Neben"
"Salzburg","2012-10-01",919275,10,2012,"Übergang"
"Salzburg","2012-11-01",520897,11,2012,"Übergang"
"Salzburg","2012-12-01",2207761,12,2012,"Winter_Haupt"
"Salzburg","2013-01-01",3487142,1,2013,"Winter_Haupt"
"Salzburg","2013-02-01",4241790,2,2013,"Winter_Haupt"
"Salzburg","2013-03-01",3179487,3,2013,"Winter_Haupt"
"Salzburg","2013-04-01",842038,4,2013,"Übergang"
"Salzburg","2013-05-01",1063475,5,2013,"Sommer_Neben"
"Salzburg","2013-06-01",1471315,6,2013,"Sommer_Neben"
"Salzburg","2013-07-01",2734821,7,2013,"Sommer_Haupt"
"Salzburg","2013-08-01",3384188,8,2013,"Sommer_Haupt"
"Salzburg","2013-09-01",1586405,9,2013,"Sommer_Neben"
"Salzburg","2013-10-01",940619,10,2013,"Übergang"
"Salzburg","2013-11-01",525127,11,2013,"Übergang"
"Salzburg","2013-12-01",2349337,12,2013,"Winter_Haupt"
"Salzburg","2014-01-01",3363690,1,2014,"Winter_Haupt"
"Salzburg","2014-02-01",3873680,2,2014,"Winter_Haupt"
"Salzburg","2014-03-01",2918797,3,2014,"Winter_Haupt"
"Salzburg","2014-04-01",1094935,4,2014,"Übergang"
"Salzburg","2014-05-01",925178,5,2014,"Sommer_Neben"
"Salzburg","2014-06-01",1671150,6,2014,"Sommer_Neben"
"Salzburg","2014-07-01",2640943,7,2014,"Sommer_Haupt"
"Salzburg","2014-08-01",3538126,8,2014,"Sommer_Haupt"
"Salzburg","2014-09-01",1615236,9,2014,"Sommer_Neben"
"Salzburg","2014-10-01",998701,10,2014,"Übergang"
"Salzburg","2014-11-01",520214,11,2014,"Übergang"
"Salzburg","2014-12-01",2327650,12,2014,"Winter_Haupt"
"Salzburg","2015-01-01",3350893,1,2015,"Winter_Haupt"
"Salzburg","2015-02-01",4252823,2,2015,"Winter_Haupt"
"Salzburg","2015-03-01",2761468,3,2015,"Winter_Haupt"
"Salzburg","2015-04-01",1177394,4,2015,"Übergang"
"Salzburg","2015-05-01",1051383,5,2015,"Sommer_Neben"
"Salzburg","2015-06-01",1583121,6,2015,"Sommer_Neben"
"Salzburg","2015-07-01",2967466,7,2015,"Sommer_Haupt"
"Salzburg","2015-08-01",3572813,8,2015,"Sommer_Haupt"
"Salzburg","2015-09-01",1693823,9,2015,"Sommer_Neben"
"Salzburg","2015-10-01",956238,10,2015,"Übergang"
"Salzburg","2015-11-01",547284,11,2015,"Übergang"
"Salzburg","2015-12-01",2237625,12,2015,"Winter_Haupt"
"Salzburg","2016-01-01",3452941,1,2016,"Winter_Haupt"
"Salzburg","2016-02-01",4426195,2,2016,"Winter_Haupt"
"Salzburg","2016-03-01",3649879,3,2016,"Winter_Haupt"
"Salzburg","2016-04-01",801919,4,2016,"Übergang"
"Salzburg","2016-05-01",1205962,5,2016,"Sommer_Neben"
"Salzburg","2016-06-01",1511721,6,2016,"Sommer_Neben"
"Salzburg","2016-07-01",3232723,7,2016,"Sommer_Haupt"
"Salzburg","2016-08-01",3739638,8,2016,"Sommer_Haupt"
"Salzburg","2016-09-01",1810690,9,2016,"Sommer_Neben"
"Salzburg","2016-10-01",1075523,10,2016,"Übergang"
"Salzburg","2016-11-01",578250,11,2016,"Übergang"
"Salzburg","2016-12-01",2024938,12,2016,"Winter_Haupt"
"Salzburg","2017-01-01",3575440,1,2017,"Winter_Haupt"
"Salzburg","2017-02-01",4364036,2,2017,"Winter_Haupt"
"Salzburg","2017-03-01",3136422,3,2017,"Winter_Haupt"
"Salzburg","2017-04-01",1383806,4,2017,"Übergang"
"Salzburg","2017-05-01",1016647,5,2017,"Sommer_Neben"
"Salzburg","2017-06-01",1869145,6,2017,"Sommer_Neben"
"Salzburg","2017-07-01",3402893,7,2017,"Sommer_Haupt"
"Salzburg","2017-08-01",3770707,8,2017,"Sommer_Haupt"
"Salzburg","2017-09-01",1804560,9,2017,"Sommer_Neben"
"Salzburg","2017-10-01",1131932,10,2017,"Übergang"
"Salzburg","2017-11-01",611974,11,2017,"Übergang"
"Salzburg","2017-12-01",2241948,12,2017,"Winter_Haupt"
"Salzburg","2018-01-01",3805052,1,2018,"Winter_Haupt"
"Salzburg","2018-02-01",4573831,2,2018,"Winter_Haupt"
"Salzburg","2018-03-01",3631368,3,2018,"Winter_Haupt"
"Salzburg","2018-04-01",1110193,4,2018,"Übergang"
"Salzburg","2018-05-01",1280142,5,2018,"Sommer_Neben"
"Salzburg","2018-06-01",1773517,6,2018,"Sommer_Neben"
"Salzburg","2018-07-01",3612880,7,2018,"Sommer_Haupt"
"Salzburg","2018-08-01",3716322,8,2018,"Sommer_Haupt"
"Salzburg","2018-09-01",1774370,9,2018,"Sommer_Neben"
"Salzburg","2018-10-01",1168666,10,2018,"Übergang"
"Salzburg","2018-11-01",652642,11,2018,"Übergang"
"Salzburg","2018-12-01",2410563,12,2018,"Winter_Haupt"
"Salzburg","2019-01-01",3695961,1,2019,"Winter_Haupt"
"Salzburg","2019-02-01",4504372,2,2019,"Winter_Haupt"
"Salzburg","2019-03-01",3407138,3,2019,"Winter_Haupt"
"Salzburg","2019-04-01",1310973,4,2019,"Übergang"
"Salzburg","2019-05-01",1012233,5,2019,"Sommer_Neben"
"Salzburg","2019-06-01",2195564,6,2019,"Sommer_Neben"
"Salzburg","2019-07-01",3674219,7,2019,"Sommer_Haupt"
"Salzburg","2019-08-01",3794772,8,2019,"Sommer_Haupt"
"Salzburg","2019-09-01",1829687,9,2019,"Sommer_Neben"
"Salzburg","2019-10-01",1265398,10,2019,"Übergang"
"Salzburg","2019-11-01",662840,11,2019,"Übergang"
"Salzburg","2019-12-01",2618006,12,2019,"Winter_Haupt"
"Salzburg","2020-01-01",3955095,1,2020,"Winter_Haupt"
"Salzburg","2020-02-01",4970911,2,2020,"Winter_Haupt"
"Salzburg","2020-03-01",1494001,3,2020,"Winter_Haupt"
"Salzburg","2020-04-01",19691,4,2020,"Übergang"
"Salzburg","2020-05-01",78791,5,2020,"Sommer_Neben"
"Salzburg","2020-06-01",807114,6,2020,"Sommer_Neben"
"Salzburg","2020-07-01",2894284,7,2020,"Sommer_Haupt"
"Salzburg","2020-08-01",3401295,8,2020,"Sommer_Haupt"
"Salzburg","2020-09-01",1669229,9,2020,"Sommer_Neben"
"Salzburg","2020-10-01",791311,10,2020,"Übergang"
"Salzburg","2020-11-01",120370,11,2020,"Übergang"
"Salzburg","2020-12-01",80572,12,2020,"Winter_Haupt"
"Salzburg","2021-01-01",90642,1,2021,"Winter_Haupt"
"Salzburg","2021-02-01",101254,2,2021,"Winter_Haupt"
"Salzburg","2021-03-01",119555,3,2021,"Winter_Haupt"
"Salzburg","2021-04-01",109824,4,2021,"Übergang"
"Salzburg","2021-05-01",415541,5,2021,"Sommer_Neben"
"Salzburg","2021-06-01",1187417,6,2021,"Sommer_Neben"
"Salzburg","2021-07-01",2880007,7,2021,"Sommer_Haupt"
"Salzburg","2021-08-01",4046482,8,2021,"Sommer_Haupt"
"Salzburg","2021-09-01",1982757,9,2021,"Sommer_Neben"
"Salzburg","2021-10-01",1275814,10,2021,"Übergang"
"Salzburg","2021-11-01",417149,11,2021,"Übergang"
"Salzburg","2021-12-01",1352704,12,2021,"Winter_Haupt"
"Salzburg","2022-01-01",2542215,1,2022,"Winter_Haupt"
"Salzburg","2022-02-01",3449338,2,2022,"Winter_Haupt"
"Salzburg","2022-03-01",2892017,3,2022,"Winter_Haupt"
"Salzburg","2022-04-01",1297305,4,2022,"Übergang"
"Salzburg","2022-05-01",1041196,5,2022,"Sommer_Neben"
"Salzburg","2022-06-01",2076420,6,2022,"Sommer_Neben"
"Salzburg","2022-07-01",3464225,7,2022,"Sommer_Haupt"
"Salzburg","2022-08-01",4016111,8,2022,"Sommer_Haupt"
"Salzburg","2022-09-01",1941994,9,2022,"Sommer_Neben"
"Salzburg","2022-10-01",1299490,10,2022,"Übergang"
"Salzburg","2022-11-01",644195,11,2022,"Übergang"
"Salzburg","2022-12-01",2347968,12,2022,"Winter_Haupt"
"Salzburg","2023-01-01",3780188,1,2023,"Winter_Haupt"
"Salzburg","2023-02-01",4450981,2,2023,"Winter_Haupt"
"Salzburg","2023-03-01",3049530,3,2023,"Winter_Haupt"
"Salzburg","2023-04-01",1346869,4,2023,"Übergang"
"Salzburg","2023-05-01",1260185,5,2023,"Sommer_Neben"
"Salzburg","2023-06-01",2167196,6,2023,"Sommer_Neben"
"Salzburg","2023-07-01",3697174,7,2023,"Sommer_Haupt"
"Salzburg","2023-08-01",3955954,8,2023,"Sommer_Haupt"
"Salzburg","2023-09-01",2014248,9,2023,"Sommer_Neben"
"Salzburg","2023-10-01",1348258,10,2023,"Übergang"
"Salzburg","2023-11-01",663357,11,2023,"Übergang"
"Salzburg","2023-12-01",2399547,12,2023,"Winter_Haupt"
"Salzburg","2024-01-01",3860423,1,2024,"Winter_Haupt"
"Salzburg","2024-02-01",4646883,2,2024,"Winter_Haupt"
"Salzburg","2024-03-01",3098794,3,2024,"Winter_Haupt"
"Salzburg","2024-04-01",924777,4,2024,"Übergang"
"Salzburg","2024-05-01",1490479,5,2024,"Sommer_Neben"
"Salzburg","2024-06-01",1915882,6,2024,"Sommer_Neben"
"Salzburg","2024-07-01",3628251,7,2024,"Sommer_Haupt"
"Salzburg","2024-08-01",3979297,8,2024,"Sommer_Haupt"
"Salzburg","2024-09-01",1847100,9,2024,"Sommer_Neben"
"Salzburg","2024-10-01",1411374,10,2024,"Übergang"
"Salzburg","2024-11-01",691341,11,2024,"Übergang"
"Salzburg","2024-12-01",2681883,12,2024,"Winter_Haupt"
"Steiermark","1974-01-01",490224,1,1974,"Winter_Haupt"
"Steiermark","1974-02-01",571067,2,1974,"Winter_Haupt"
"Steiermark","1974-03-01",532331,3,1974,"Winter_Haupt"
"Steiermark","1974-04-01",468383,4,1974,"Übergang"
"Steiermark","1974-05-01",477978,5,1974,"Sommer_Neben"
"Steiermark","1974-06-01",791230,6,1974,"Sommer_Neben"
"Steiermark","1974-07-01",1667242,7,1974,"Sommer_Haupt"
"Steiermark","1974-08-01",2003871,8,1974,"Sommer_Haupt"
"Steiermark","1974-09-01",881922,9,1974,"Sommer_Neben"
"Steiermark","1974-10-01",314409,10,1974,"Übergang"
"Steiermark","1974-11-01",168184,11,1974,"Übergang"
"Steiermark","1974-12-01",530483,12,1974,"Winter_Haupt"
"Steiermark","1975-01-01",536368,1,1975,"Winter_Haupt"
"Steiermark","1975-02-01",624145,2,1975,"Winter_Haupt"
"Steiermark","1975-03-01",709824,3,1975,"Winter_Haupt"
"Steiermark","1975-04-01",349057,4,1975,"Übergang"
"Steiermark","1975-05-01",490271,5,1975,"Sommer_Neben"
"Steiermark","1975-06-01",766061,6,1975,"Sommer_Neben"
"Steiermark","1975-07-01",1724448,7,1975,"Sommer_Haupt"
"Steiermark","1975-08-01",1952085,8,1975,"Sommer_Haupt"
"Steiermark","1975-09-01",836957,9,1975,"Sommer_Neben"
"Steiermark","1975-10-01",321864,10,1975,"Übergang"
"Steiermark","1975-11-01",166130,11,1975,"Übergang"
"Steiermark","1975-12-01",534902,12,1975,"Winter_Haupt"
"Steiermark","1976-01-01",580209,1,1976,"Winter_Haupt"
"Steiermark","1976-02-01",690659,2,1976,"Winter_Haupt"
"Steiermark","1976-03-01",522631,3,1976,"Winter_Haupt"
"Steiermark","1976-04-01",475048,4,1976,"Übergang"
"Steiermark","1976-05-01",466249,5,1976,"Sommer_Neben"
"Steiermark","1976-06-01",790260,6,1976,"Sommer_Neben"
"Steiermark","1976-07-01",1703136,7,1976,"Sommer_Haupt"
"Steiermark","1976-08-01",1812918,8,1976,"Sommer_Haupt"
"Steiermark","1976-09-01",849158,9,1976,"Sommer_Neben"
"Steiermark","1976-10-01",344030,10,1976,"Übergang"
"Steiermark","1976-11-01",164965,11,1976,"Übergang"
"Steiermark","1976-12-01",488562,12,1976,"Winter_Haupt"
"Steiermark","1977-01-01",660557,1,1977,"Winter_Haupt"
"Steiermark","1977-02-01",747812,2,1977,"Winter_Haupt"
"Steiermark","1977-03-01",587517,3,1977,"Winter_Haupt"
"Steiermark","1977-04-01",500300,4,1977,"Übergang"
"Steiermark","1977-05-01",513139,5,1977,"Sommer_Neben"
"Steiermark","1977-06-01",833363,6,1977,"Sommer_Neben"
"Steiermark","1977-07-01",1660994,7,1977,"Sommer_Haupt"
"Steiermark","1977-08-01",1760745,8,1977,"Sommer_Haupt"
"Steiermark","1977-09-01",832983,9,1977,"Sommer_Neben"
"Steiermark","1977-10-01",363240,10,1977,"Übergang"
"Steiermark","1977-11-01",188458,11,1977,"Übergang"
"Steiermark","1977-12-01",515784,12,1977,"Winter_Haupt"
"Steiermark","1978-01-01",724492,1,1978,"Winter_Haupt"
"Steiermark","1978-02-01",799977,2,1978,"Winter_Haupt"
"Steiermark","1978-03-01",814556,3,1978,"Winter_Haupt"
"Steiermark","1978-04-01",349708,4,1978,"Übergang"
"Steiermark","1978-05-01",539424,5,1978,"Sommer_Neben"
"Steiermark","1978-06-01",772186,6,1978,"Sommer_Neben"
"Steiermark","1978-07-01",1639800,7,1978,"Sommer_Haupt"
"Steiermark","1978-08-01",1776821,8,1978,"Sommer_Haupt"
"Steiermark","1978-09-01",838071,9,1978,"Sommer_Neben"
"Steiermark","1978-10-01",359618,10,1978,"Übergang"
"Steiermark","1978-11-01",200904,11,1978,"Übergang"
"Steiermark","1978-12-01",555756,12,1978,"Winter_Haupt"
"Steiermark","1979-01-01",725742,1,1979,"Winter_Haupt"
"Steiermark","1979-02-01",802238,2,1979,"Winter_Haupt"
"Steiermark","1979-03-01",597929,3,1979,"Winter_Haupt"
"Steiermark","1979-04-01",533519,4,1979,"Übergang"
"Steiermark","1979-05-01",498996,5,1979,"Sommer_Neben"
"Steiermark","1979-06-01",844989,6,1979,"Sommer_Neben"
"Steiermark","1979-07-01",1596558,7,1979,"Sommer_Haupt"
"Steiermark","1979-08-01",1798581,8,1979,"Sommer_Haupt"
"Steiermark","1979-09-01",853724,9,1979,"Sommer_Neben"
"Steiermark","1979-10-01",402091,10,1979,"Übergang"
"Steiermark","1979-11-01",212166,11,1979,"Übergang"
"Steiermark","1979-12-01",553944,12,1979,"Winter_Haupt"
"Steiermark","1980-01-01",709535,1,1980,"Winter_Haupt"
"Steiermark","1980-02-01",849332,2,1980,"Winter_Haupt"
"Steiermark","1980-03-01",640401,3,1980,"Winter_Haupt"
"Steiermark","1980-04-01",510829,4,1980,"Übergang"
"Steiermark","1980-05-01",534647,5,1980,"Sommer_Neben"
"Steiermark","1980-06-01",844168,6,1980,"Sommer_Neben"
"Steiermark","1980-07-01",1560748,7,1980,"Sommer_Haupt"
"Steiermark","1980-08-01",1730763,8,1980,"Sommer_Haupt"
"Steiermark","1980-09-01",913010,9,1980,"Sommer_Neben"
"Steiermark","1980-10-01",381784,10,1980,"Übergang"
"Steiermark","1980-11-01",192518,11,1980,"Übergang"
"Steiermark","1980-12-01",571781,12,1980,"Winter_Haupt"
"Steiermark","1981-01-01",714809,1,1981,"Winter_Haupt"
"Steiermark","1981-02-01",812699,2,1981,"Winter_Haupt"
"Steiermark","1981-03-01",620151,3,1981,"Winter_Haupt"
"Steiermark","1981-04-01",530157,4,1981,"Übergang"
"Steiermark","1981-05-01",515638,5,1981,"Sommer_Neben"
"Steiermark","1981-06-01",815141,6,1981,"Sommer_Neben"
"Steiermark","1981-07-01",1530619,7,1981,"Sommer_Haupt"
"Steiermark","1981-08-01",1831426,8,1981,"Sommer_Haupt"
"Steiermark","1981-09-01",924987,9,1981,"Sommer_Neben"
"Steiermark","1981-10-01",396274,10,1981,"Übergang"
"Steiermark","1981-11-01",193710,11,1981,"Übergang"
"Steiermark","1981-12-01",548277,12,1981,"Winter_Haupt"
"Steiermark","1982-01-01",712847,1,1982,"Winter_Haupt"
"Steiermark","1982-02-01",845121,2,1982,"Winter_Haupt"
"Steiermark","1982-03-01",614021,3,1982,"Winter_Haupt"
"Steiermark","1982-04-01",507239,4,1982,"Übergang"
"Steiermark","1982-05-01",539007,5,1982,"Sommer_Neben"
"Steiermark","1982-06-01",795686,6,1982,"Sommer_Neben"
"Steiermark","1982-07-01",1439454,7,1982,"Sommer_Haupt"
"Steiermark","1982-08-01",1626704,8,1982,"Sommer_Haupt"
"Steiermark","1982-09-01",886501,9,1982,"Sommer_Neben"
"Steiermark","1982-10-01",385677,10,1982,"Übergang"
"Steiermark","1982-11-01",183965,11,1982,"Übergang"
"Steiermark","1982-12-01",485761,12,1982,"Winter_Haupt"
"Steiermark","1983-01-01",688390,1,1983,"Winter_Haupt"
"Steiermark","1983-02-01",845525,2,1983,"Winter_Haupt"
"Steiermark","1983-03-01",689043,3,1983,"Winter_Haupt"
"Steiermark","1983-04-01",403676,4,1983,"Übergang"
"Steiermark","1983-05-01",541132,5,1983,"Sommer_Neben"
"Steiermark","1983-06-01",777638,6,1983,"Sommer_Neben"
"Steiermark","1983-07-01",1370148,7,1983,"Sommer_Haupt"
"Steiermark","1983-08-01",1600388,8,1983,"Sommer_Haupt"
"Steiermark","1983-09-01",862703,9,1983,"Sommer_Neben"
"Steiermark","1983-10-01",381295,10,1983,"Übergang"
"Steiermark","1983-11-01",185400,11,1983,"Übergang"
"Steiermark","1983-12-01",482477,12,1983,"Winter_Haupt"
"Steiermark","1984-01-01",692950,1,1984,"Winter_Haupt"
"Steiermark","1984-02-01",880156,2,1984,"Winter_Haupt"
"Steiermark","1984-03-01",645458,3,1984,"Winter_Haupt"
"Steiermark","1984-04-01",438903,4,1984,"Übergang"
"Steiermark","1984-05-01",487883,5,1984,"Sommer_Neben"
"Steiermark","1984-06-01",787076,6,1984,"Sommer_Neben"
"Steiermark","1984-07-01",1295652,7,1984,"Sommer_Haupt"
"Steiermark","1984-08-01",1546235,8,1984,"Sommer_Haupt"
"Steiermark","1984-09-01",848934,9,1984,"Sommer_Neben"
"Steiermark","1984-10-01",397710,10,1984,"Übergang"
"Steiermark","1984-11-01",189089,11,1984,"Übergang"
"Steiermark","1984-12-01",496372,12,1984,"Winter_Haupt"
"Steiermark","1985-01-01",650784,1,1985,"Winter_Haupt"
"Steiermark","1985-02-01",837681,2,1985,"Winter_Haupt"
"Steiermark","1985-03-01",646623,3,1985,"Winter_Haupt"
"Steiermark","1985-04-01",452183,4,1985,"Übergang"
"Steiermark","1985-05-01",508360,5,1985,"Sommer_Neben"
"Steiermark","1985-06-01",745503,6,1985,"Sommer_Neben"
"Steiermark","1985-07-01",1226501,7,1985,"Sommer_Haupt"
"Steiermark","1985-08-01",1432894,8,1985,"Sommer_Haupt"
"Steiermark","1985-09-01",859048,9,1985,"Sommer_Neben"
"Steiermark","1985-10-01",411482,10,1985,"Übergang"
"Steiermark","1985-11-01",196246,11,1985,"Übergang"
"Steiermark","1985-12-01",472902,12,1985,"Winter_Haupt"
"Steiermark","1986-01-01",663908,1,1986,"Winter_Haupt"
"Steiermark","1986-02-01",865794,2,1986,"Winter_Haupt"
"Steiermark","1986-03-01",799425,3,1986,"Winter_Haupt"
"Steiermark","1986-04-01",363981,4,1986,"Übergang"
"Steiermark","1986-05-01",536084,5,1986,"Sommer_Neben"
"Steiermark","1986-06-01",699114,6,1986,"Sommer_Neben"
"Steiermark","1986-07-01",1237729,7,1986,"Sommer_Haupt"
